,rating
87547,7
87548,6
87549,8
87550,7
87551,4
87552,7
87553,7
87554,8
87555,6
87556,8
87557,7
87558,4
87559,5
87560,6
87561,8
87562,8
87563,6
87564,6
87565,7
87566,5
87567,8
87568,7
87569,7
87570,7
87571,6
87572,6
87573,6
87574,8
87575,7
87576,6
87577,9
87578,7
87579,6
87580,6
87581,7
87582,9
87583,8
87584,7
87585,5
87586,5
87587,7
87588,7
87589,6
87590,9
87591,5
87592,5
87593,6
87594,6
87595,6
87596,8
87597,7
87598,8
87599,6
87600,7
87601,8
87602,10
87603,7
87604,7
87605,7
87606,7
87607,7
87608,9
87609,8
87611,8
87612,7
87613,7
87615,8
87616,5
87617,7
87618,7
87619,6
87620,5
87621,9
87622,8
87623,10
87624,10
87625,6
87626,9
87627,7
87628,9
87629,8
87630,7
87631,7
87632,7
87633,8
87634,8
87635,6
87636,7
87637,8
87638,5
87639,7
87640,8
87641,6
87642,5
87643,9
87644,7
87645,7
87646,6
87647,8
87648,5
87649,6
87650,6
87651,6
87652,9
87653,8
87654,8
87655,5
87656,7
87657,8
87658,7
87659,6
87660,10
87661,6
87662,8
87663,8
87664,7
87665,6
87666,8
87667,7
87668,7
87669,6
87670,7
87671,7
87672,8
87673,9
87674,8
87675,8
87676,7
87677,8
87678,5
87679,8
87680,8
87681,7
87682,7
87683,8
87684,8
87685,10
87686,7
87687,5
87688,8
87689,7
87690,6
87691,6
87692,6
87693,8
87694,7
87695,6
87696,8
87697,9
87698,8
87699,6
87700,4
87701,8
87702,2
87703,7
87704,7
87705,7
87706,5
87707,7
87708,8
87709,9
87710,6
87711,8
87712,7
87713,7
87714,7
87715,9
87716,7
87717,8
87718,7
87719,8
87720,5
87721,8
87722,6
87723,7
87724,8
87725,8
87726,7
87727,8
87728,5
87729,8
87730,8
87731,5
87732,7
87733,8
87734,7
87735,8
87736,5
87737,8
87738,9
87739,4
87740,7
87741,8
87742,8
87743,8
87744,7
87745,7
87746,7
87747,10
87748,8
87749,8
87750,8
87751,8
87752,7
87753,3
87754,8
87755,6
87756,8
87757,8
87758,9
87759,6
87760,6
87761,6
87762,7
87763,7
87764,5
87765,9
87766,8
87767,6
87768,8
87769,8
87770,8
87771,5
87772,6
87773,7
87774,8
87775,8
87776,9
87777,7
87778,8
87779,7
87780,7
87781,7
87782,6
87783,9
87784,7
87785,9
87786,6
87787,5
87788,4
87789,7
87790,7
87791,3
87792,6
87793,4
87794,8
87795,6
87796,4
87797,6
87799,8
87800,6
87801,6
87802,6
87803,4
87804,9
87805,8
87806,7
87807,9
87808,5
87809,8
87810,6
87811,6
87812,7
87813,7
87814,7
87815,8
87816,7
87817,5
87818,4
87819,7
87820,9
87821,7
87823,7
87824,9
87825,6
87826,8
87827,7
87828,6
87829,7
87830,5
87831,6
87832,7
87833,6
87834,7
87835,8
87836,8
87837,5
87838,8
87839,5
87840,7
87841,7
87842,7
87843,8
87844,7
87845,5
87846,6
87847,7
87848,7
87849,7
87850,8
87851,7
87852,7
87853,7
87854,8
87855,9
87856,2
87857,7
87858,7
87859,7
87860,8
87861,5
87863,8
87864,6
87865,8
87866,8
87867,6
87868,9
87869,8
87870,7
87871,5
87872,7
87873,6
87874,8
87875,5
87876,8
87877,4
87878,6
87879,7
87880,7
87881,7
87882,7
87883,8
87884,8
87885,9
87886,8
87887,6
87888,6
87889,9
87890,8
87891,8
87892,4
87893,7
87894,8
87895,8
87896,9
87897,8
87898,7
87899,8
87900,7
87901,7
87902,6
87903,6
87904,7
87905,8
87906,8
87907,9
87908,8
87909,7
87910,8
87911,8
87912,7
87913,6
87914,7
87915,8
87916,6
87917,9
87918,8
87919,7
87920,8
87921,6
87922,8
87923,8
87924,6
87925,7
87926,7
87927,9
87928,8
87929,5
87930,8
87931,9
87932,3
87933,8
87934,8
87935,7
87936,6
87937,8
87938,7
87939,9
87940,8
87941,6
87942,7
87943,7
87944,7
87945,7
87946,6
87947,8
87948,8
87949,6
87950,8
87951,8
87952,6
87953,9
87954,6
87955,8
87956,5
87958,8
87959,7
87960,8
87961,6
87962,7
87963,3
87964,7
87965,5
87966,7
87967,8
87968,5
87969,8
87970,7
87971,7
87972,6
87973,7
87974,5
87975,8
87976,7
87977,8
87978,7
87979,4
87980,9
87981,9
87982,7
87983,8
87984,8
87985,9
87986,7
87987,8
87988,6
87989,5
87990,5
87991,8
87992,9
87993,7
87994,7
87995,7
87996,7
87997,9
87998,7
87999,8
88000,7
88001,8
88002,8
88003,7
88004,6
88005,6
88006,6
88007,9
88008,9
88009,9
88010,8
88011,8
88012,8
88013,9
88014,7
88015,5
88016,7
88017,8
88018,5
88019,7
88020,6
88021,6
88022,3
88023,7
88024,7
88025,6
88026,5
88027,7
88028,9
88029,9
88030,6
88031,8
88032,5
88033,6
88034,6
88035,6
88036,6
88037,7
88038,8
88039,7
88040,6
88041,5
88042,8
88043,7
88044,8
88045,7
88046,7
88047,6
88048,4
88049,9
88050,7
88051,8
88052,10
88053,6
88054,7
88055,6
88056,8
88058,5
88059,9
88060,7
88061,8
88062,6
88063,8
88064,8
88065,6
88066,8
88067,3
88068,9
88069,7
88070,8
88071,7
88072,6
88073,8
88074,8
88075,8
88076,8
88077,7
88078,8
88079,5
88080,8
88081,7
88082,8
88083,6
88084,7
88085,7
88086,4
88087,7
88088,7
88089,5
88090,5
88091,4
88092,6
88093,7
88094,8
88095,6
88096,8
88097,7
88098,9
88099,7
88100,7
88101,7
88102,7
88103,9
88104,8
88105,6
88106,6
88107,7
88108,6
88109,7
88110,7
88111,5
88112,7
88113,7
88114,8
88115,5
88116,6
88117,4
88118,6
88119,7
88120,5
88122,7
88123,7
88124,9
88125,8
88126,5
88127,7
88128,8
88129,4
88130,6
88131,7
88132,8
88133,6
88134,6
88135,7
88136,1
88137,7
88138,6
88139,8
88140,7
88141,8
88142,7
88143,8
88144,6
88145,7
88146,7
88147,8
88148,8
88149,7
88150,7
88151,7
88152,8
88153,8
88154,7
88155,6
88156,6
88157,7
88158,4
88159,7
88160,5
88161,8
88162,6
88163,2
88164,8
88165,5
88166,6
88167,8
88168,8
88169,7
88170,6
88171,7
88172,9
88173,8
88174,6
88175,6
88176,8
88177,7
88178,8
88179,8
88180,7
88181,6
88182,8
88183,6
88184,8
88185,7
88186,6
88187,7
88188,7
88189,8
88190,5
88191,4
88192,8
88193,5
88194,7
88195,7
88196,8
88197,7
88198,9
88199,9
88200,8
88201,7
88202,5
88203,5
88204,5
88205,8
88206,6
88207,7
88208,7
88209,6
88210,7
88211,6
88212,9
88213,7
88214,6
88215,8
88216,8
88217,7
88218,6
88219,5
88220,5
88221,10
88222,8
88223,7
88224,6
88225,6
88226,7
88227,7
88228,8
88229,7
88230,4
88231,9
88232,7
88233,3
88234,6
88235,7
88236,6
88237,5
88238,8
88239,8
88240,7
88241,6
88242,9
88243,7
88244,6
88245,7
88246,7
88247,8
88248,7
88249,9
88250,8
88251,7
88252,8
88253,7
88254,8
88255,6
88256,4
88257,7
88258,7
88259,8
88260,5
88261,8
88262,5
88263,8
88264,9
88265,8
88266,8
88267,7
88268,6
88269,9
88270,8
88271,6
88272,7
88273,7
88274,7
88275,6
88276,4
88277,7
88278,8
88279,6
88280,8
88281,7
88282,8
88283,7
88284,8
88285,5
88286,6
88287,5
88288,6
88289,7
88290,8
88291,7
88292,4
88293,7
88294,9
88295,6
88296,9
88297,6
88298,8
88299,5
88300,6
88301,7
88302,7
88303,8
88304,7
88305,7
88306,10
88307,6
88308,7
88309,7
88310,5
88311,8
88312,7
88313,6
88314,10
88315,6
88316,4
88317,6
88318,7
88319,7
88320,9
88321,7
88322,5
88323,6
88324,7
88325,8
88326,9
88327,10
88328,9
88330,8
88331,8
88332,7
88333,5
88334,6
88335,9
88336,6
88337,6
88338,4
88339,7
88340,7
88341,6
88342,6
88343,6
88344,4
88345,7
88346,5
88347,6
88348,6
88349,7
88350,7
88351,7
88352,6
88353,7
88354,7
88355,8
88356,6
88357,8
88358,8
88359,6
88360,7
88361,9
88362,8
88363,6
88364,7
88365,7
88366,6
88367,7
88368,8
88369,8
88370,8
88371,6
88372,6
88373,5
88374,8
88375,6
88376,7
88377,8
88378,7
88379,8
88380,8
88381,3
88382,7
88383,7
88384,2
88385,8
88386,6
88387,8
88388,4
88389,8
88390,8
88391,7
88392,8
88393,9
88394,8
88395,6
88396,7
88397,7
88398,7
88399,8
88400,6
88401,7
88402,6
88403,9
88404,7
88405,6
88406,5
88407,7
88408,5
88409,6
88410,6
88411,8
88412,8
88413,8
88414,6
88415,8
88416,10
88417,6
88418,7
88419,6
88420,7
88421,8
88422,9
88423,8
88424,6
88425,8
88426,10
88427,8
88428,7
88429,7
88430,6
88431,9
88432,8
88433,8
88434,7
88435,9
88436,7
88437,7
88438,8
88439,7
88440,8
88441,7
88442,7
88443,8
88444,6
88445,9
88446,8
88447,7
88448,4
88449,7
88450,6
88451,2
88452,9
88453,7
88454,7
88455,4
88456,7
88457,9
88458,7
88459,4
88460,7
88461,8
88462,8
88463,6
88464,8
88465,5
88466,8
88467,5
88468,8
88469,8
88470,7
88471,8
88472,8
88473,6
88474,7
88475,7
88476,8
88477,8
88478,9
88479,8
88480,8
88481,6
88482,7
88483,7
88484,6
88485,7
88486,8
88487,6
88488,8
88489,9
88490,3
88491,7
88492,9
88493,7
88494,7
88495,8
88496,8
88497,8
88498,8
88499,5
88500,10
88501,8
88502,6
88503,7
88504,7
88505,7
88506,5
88507,8
88508,8
88509,8
88510,7
88511,7
88512,3
88513,9
88514,8
88515,7
88516,9
88517,4
88518,8
88519,7
88520,7
88521,8
88522,6
88523,7
88524,9
88525,9
88526,8
88527,5
88528,7
88529,10
88530,9
88531,8
88532,10
88533,6
88534,7
88535,5
88536,6
88537,8
88538,6
88539,7
88540,7
88541,7
88542,7
88543,8
88544,6
88545,6
88546,6
88547,7
88548,8
88549,8
88550,6
88551,7
88552,9
88553,9
88554,6
88555,7
88556,5
88557,8
88558,8
88559,6
88560,6
88561,8
88562,6
88563,7
88564,7
88565,7
88566,7
88567,6
88568,6
88569,7
88570,8
88571,7
88572,5
88573,7
88574,8
88575,8
88576,7
88577,8
88578,8
88579,3
88580,6
88581,7
88582,7
88583,6
88584,7
88585,6
88586,5
88587,6
88588,5
88589,8
88590,8
88591,4
88592,6
88593,7
88594,7
88595,6
88596,6
88597,8
88598,8
88599,7
88600,5
88601,8
88602,4
88603,8
88604,4
88605,6
88606,8
88607,7
88608,8
88609,7
88610,7
88611,9
88612,8
88613,7
88614,8
88615,7
88616,8
88617,6
88618,5
88619,8
88620,8
88622,6
88623,8
88624,7
88625,7
88626,3
88627,7
88629,8
88630,7
88631,8
88632,7
88633,10
88634,3
88635,4
88636,7
88637,6
88638,7
88639,6
88640,7
88641,8
88642,7
88643,8
88644,9
88645,5
88646,9
88647,7
88648,7
88649,6
88650,6
88651,7
88652,6
88653,8
88654,6
88655,9
88656,7
88657,8
88658,6
88659,3
88660,7
88661,5
88662,8
88663,7
88664,5
88665,8
88666,5
88667,9
88668,6
88669,5
88670,7
88671,8
88672,8
88673,8
88674,7
88675,8
88676,7
88677,5
88678,6
88679,8
88680,6
88681,7
88682,7
88683,7
88684,6
88685,6
88686,6
88687,8
88688,7
88689,6
88690,7
88691,6
88692,6
88693,9
88694,5
88695,8
88696,6
88697,6
88698,8
88699,9
88700,8
88701,8
88702,8
88704,7
88705,4
88706,7
88707,8
88708,5
88709,7
88710,8
88711,7
88712,7
88713,7
88714,6
88715,8
88716,9
88717,8
88718,8
88719,7
88720,6
88721,6
88722,5
88723,7
88724,7
88725,7
88726,8
88727,7
88728,8
88729,1
88730,5
88731,7
88732,7
88733,4
88734,6
88735,9
88736,2
88737,6
88738,5
88739,7
88740,7
88741,8
88742,7
88743,7
88744,6
88745,4
88746,7
88747,8
88748,7
88749,7
88750,7
88751,8
88752,4
88753,5
88754,6
88755,6
88756,6
88757,8
88758,6
88759,7
88760,8
88761,7
88762,6
88763,8
88764,8
88765,5
88766,7
88767,9
88768,7
88769,7
88770,8
88771,6
88772,7
88773,8
88774,3
88775,7
88776,8
88777,8
88778,8
88779,6
88780,8
88781,8
88782,5
88783,5
88784,9
88785,8
88786,7
88787,9
88788,8
88789,10
88790,2
88791,9
88792,7
88793,8
88794,7
88795,8
88796,7
88797,7
88798,7
88799,7
88800,10
88801,8
88802,7
88803,9
88804,8
88805,4
88806,6
88807,6
88808,8
88809,7
88810,6
88811,9
88812,8
88813,8
88814,7
88815,7
88816,9
88817,6
88818,6
88819,8
88820,8
88821,8
88822,3
88823,5
88825,8
88826,8
88827,7
88828,8
88829,7
88830,8
88831,9
88832,8
88833,8
88834,8
88835,6
88836,6
88837,7
88838,8
88839,7
88840,7
88841,7
88842,7
88843,9
88844,7
88845,8
88846,7
88847,5
88848,5
88849,5
88850,8
88851,7
88852,8
88853,6
88854,8
88855,10
88856,6
88857,6
88858,4
88859,7
88860,10
88861,10
88862,7
88863,3
88864,8
88865,7
88866,8
88867,4
88868,7
88869,8
88870,6
88871,6
88872,7
88873,5
88874,8
88875,7
88876,8
88877,6
88878,10
88879,6
88880,9
88881,7
88882,5
88883,7
88884,7
88885,7
88886,7
88887,7
88888,6
88889,7
88890,8
88891,6
88892,7
88893,5
88894,6
88895,6
88896,6
88897,6
88898,7
88899,7
88900,8
88901,8
88902,5
88903,5
88904,8
88905,8
88906,7
88907,7
88908,4
88909,6
88910,8
88911,6
88912,4
88913,9
88914,10
88915,6
88916,8
88917,7
88918,8
88919,8
88920,7
88921,9
88922,7
88923,9
88924,3
88925,8
88926,9
88927,8
88928,8
88929,7
88930,8
88931,7
88932,7
88933,3
88934,8
88935,7
88936,6
88937,6
88938,9
88939,8
88940,8
88941,7
88942,8
88943,8
88944,7
88945,4
88946,6
88947,8
88948,3
88949,5
88950,7
88951,6
88952,7
88953,7
88954,7
88955,7
88956,4
88957,6
88958,9
88959,7
88960,7
88961,8
88962,7
88963,8
88964,7
88965,9
88966,6
88967,5
88968,5
88969,8
88970,7
88971,8
88972,7
88973,7
88974,8
88975,6
88976,5
88977,8
88978,7
88979,7
88980,6
88981,7
88982,7
88983,7
88984,7
88985,8
88986,7
88987,6
88988,5
88989,7
88990,5
88991,7
88992,5
88993,6
88994,8
88995,6
88996,6
88997,8
88998,7
88999,7
89000,7
89001,8
89002,7
89003,5
89004,6
89005,7
89006,7
89007,8
89008,8
89009,6
89010,9
89011,6
89013,5
89014,6
89015,7
89016,8
89017,4
89018,6
89019,8
89020,4
89021,6
89022,9
89023,10
89024,6
89025,8
89026,4
89027,6
89028,7
89029,6
89030,6
89031,5
89032,8
89033,7
89034,6
89035,9
89036,7
89037,7
89038,7
89039,7
89040,8
89041,6
89042,7
89043,6
89044,9
89045,2
89046,6
89047,6
89048,8
89049,7
89050,7
89051,5
89052,8
89053,4
89054,8
89055,9
89056,6
89057,7
89058,7
89059,7
89060,6
89061,7
89062,8
89063,9
89064,6
89065,6
89066,6
89067,7
89068,7
89069,8
89070,7
89071,7
89072,7
89073,7
89074,8
89075,9
89076,8
89077,9
89078,7
89079,8
89080,8
89081,8
89082,8
89083,7
89084,8
89085,6
89086,7
89087,7
89088,7
89089,9
89090,8
89091,6
89092,8
89093,8
89094,6
89095,9
89096,10
89097,6
89098,6
89099,5
89100,7
89101,8
89102,8
89103,5
89104,7
89105,5
89106,5
89107,2
89108,6
89109,7
89110,7
89111,8
89112,7
89113,6
89114,5
89115,5
89116,7
89117,7
89118,7
89119,6
89120,7
89121,6
89122,6
89123,8
89124,7
89125,8
89126,7
89127,8
89128,8
89129,7
89130,6
89131,7
89132,7
89133,8
89134,5
89135,5
89136,7
89137,6
89138,8
89139,8
89140,8
89141,8
89142,8
89143,8
89144,8
89145,7
89146,6
89147,8
89148,8
89149,7
89150,7
89151,7
89152,9
89153,6
89154,6
89155,8
89156,7
89157,8
89158,8
89159,9
89160,8
89161,6
89162,7
89163,8
89164,7
89165,6
89166,9
89167,6
89168,7
89169,8
89170,7
89171,7
89172,8
89173,8
89174,7
89175,8
89176,5
89177,8
89178,8
89179,7
89180,7
89181,8
89182,7
89183,5
89184,7
89185,7
89186,8
89187,3
89188,5
89189,9
89190,8
89191,7
89192,7
89193,8
89194,8
89195,8
89196,6
89197,8
89198,9
89199,8
89200,9
89201,5
89202,5
89203,8
89204,6
89205,6
89206,8
89207,9
89208,8
89209,6
89210,8
89211,6
89212,1
89213,8
89214,9
89215,7
89216,7
89217,8
89218,7
89219,7
89220,6
89221,5
89222,6
89223,7
89224,7
89225,7
89226,7
89227,9
89228,7
89229,9
89230,5
89231,6
89232,8
89233,6
89234,6
89235,6
89236,7
89237,7
89238,8
89239,8
89240,9
89241,5
89242,4
89243,5
89244,8
89245,6
89246,7
89247,6
89248,7
89249,5
89250,10
89251,5
89252,6
89253,4
89254,6
89255,6
89256,6
89257,4
89258,9
89259,7
89260,8
89261,7
89262,6
89263,7
89264,8
89265,9
89266,6
89267,8
89268,8
89269,9
89270,7
89271,6
89272,8
89273,7
89274,7
89275,10
89276,7
89277,6
89278,8
89279,7
89280,6
89281,5
89282,7
89283,6
89284,7
89285,6
89286,6
89287,8
89288,9
89289,3
89290,7
89291,10
89292,7
89293,5
89294,4
89295,8
89296,8
89297,7
89298,9
89299,8
89300,7
89301,9
89302,5
89303,9
89304,8
89305,8
89306,4
89307,6
89308,7
89309,6
89310,9
89311,7
89312,8
89313,5
89314,7
89315,9
89316,7
89317,8
89318,6
89319,7
89320,5
89321,7
89322,7
89323,6
89324,7
89325,7
89326,8
89327,8
89328,5
89329,8
89330,7
89331,8
89332,9
89333,7
89334,9
89335,6
89336,10
89337,7
89338,7
89339,7
89340,7
89341,7
89342,7
89343,7
89344,5
89345,5
89346,8
89347,7
89348,8
89349,8
89350,8
89351,9
89352,9
89353,5
89354,7
89355,6
89356,5
89357,6
89358,5
89359,4
89360,6
89361,8
89362,6
89363,3
89364,9
89365,9
89366,8
89367,5
89368,7
89369,8
89370,9
89371,7
89372,7
89373,8
89374,7
89376,7
89377,6
89378,6
89379,9
89380,8
89381,8
89382,6
89383,8
89384,7
89385,6
89386,6
89387,7
89388,7
89389,7
89390,7
89391,7
89392,9
89393,8
89394,9
89395,7
89396,7
89397,8
89398,6
89399,7
89400,8
89401,8
89402,6
89403,6
89404,7
89405,6
89406,8
89407,7
89408,7
89409,8
89410,7
89411,9
89412,8
89413,6
89414,9
89415,8
89416,8
89417,6
89418,7
89419,7
89420,6
89421,3
89422,8
89423,7
89424,5
89425,7
89426,7
89427,6
89428,2
89429,5
89430,7
89431,6
89432,7
89433,6
89434,7
89435,9
89436,7
89437,8
89438,7
89439,8
89440,8
89441,7
89442,8
89443,7
89444,7
89445,2
89446,8
89447,8
89448,6
89449,6
89450,6
89451,7
89452,7
89453,6
89454,5
89455,6
89456,7
89457,6
89458,5
89459,5
89460,6
89461,8
89462,9
89463,8
89464,6
89465,8
89466,8
89467,8
89468,7
89469,6
89470,7
89471,9
89472,6
89473,4
89474,7
89475,6
89476,8
89477,7
89478,8
89479,5
89480,6
89481,6
89482,7
89483,7
89484,6
89485,7
89486,6
89487,7
89488,8
89489,6
89490,8
89491,8
89492,7
89493,8
89494,6
89495,7
89496,6
89497,5
89498,4
89499,7
89500,6
89501,7
89502,8
89503,6
89504,6
89505,6
89506,6
89507,5
89508,7
89509,8
89510,6
89511,5
89512,8
89513,8
89514,9
89515,7
89516,8
89517,5
89518,7
89519,7
89520,8
89521,8
89522,7
89523,8
89524,8
89525,7
89526,8
89527,2
89528,8
89529,4
89530,7
89531,7
89532,6
89533,7
89534,10
89535,9
89536,8
89537,8
89538,8
89539,9
89540,5
89541,7
89542,7
89543,7
89544,8
89545,6
89546,8
89547,9
89548,6
89549,5
89550,7
89551,7
89552,6
89553,7
89554,8
89555,7
89556,5
89557,8
89558,10
89559,8
89560,8
89561,7
89562,8
89563,7
89564,4
89565,7
89566,7
89567,6
89568,7
89569,8
89570,6
89571,6
89572,8
89573,8
89574,8
89575,5
89576,8
89577,6
89578,7
89579,8
89580,9
89581,8
89582,9
89583,7
89584,6
89585,9
89586,6
89587,5
89588,6
89589,7
89590,9
89591,8
89592,8
89593,6
89594,6
89595,8
89596,7
89597,10
89598,8
89599,5
89600,7
89601,7
89602,7
89603,6
89604,4
89605,6
89606,5
89607,7
89608,8
89609,4
89610,7
89611,6
89612,7
89613,7
89614,7
89615,6
89616,9
89617,7
89618,7
89619,8
89620,4
89621,6
89622,8
89623,5
89624,7
89625,5
89626,3
89627,7
89628,9
89629,7
89630,8
89631,8
89632,7
89633,9
89634,7
89635,7
89636,6
89637,6
89638,6
89639,7
89640,7
89641,7
89642,7
89643,7
89644,8
89645,7
89646,7
89647,4
89648,7
89649,9
89650,4
89651,8
89652,7
89653,6
89654,8
89655,6
89656,6
89657,7
89658,8
89659,5
89660,8
89661,3
89662,7
89663,8
89664,7
89665,8
89666,7
89667,9
89668,8
89669,6
89670,5
89671,8
89672,7
89673,7
89674,9
89675,8
89676,8
89677,6
89678,8
89679,6
89680,8
89681,8
89682,5
89683,7
89684,6
89685,7
89686,6
89687,5
89688,7
89689,9
89691,7
89692,7
89693,3
89694,6
89695,9
89696,9
89697,4
89698,5
89699,7
89700,7
89701,6
89702,7
89703,6
89704,6
89705,6
89706,7
89707,6
89708,7
89709,6
89710,7
89711,7
89712,8
89713,7
89714,8
89715,9
89716,8
89717,7
89718,6
89719,5
89720,6
89721,7
89722,6
89723,7
89725,7
89726,8
89727,5
89728,8
89729,6
89730,10
89731,4
89732,4
89733,8
89734,8
89735,9
89736,7
89737,8
89738,7
89739,4
89740,9
89741,8
89742,7
89743,7
89744,7
89745,5
89746,5
89747,7
89748,5
89749,9
89750,6
89751,8
89752,6
89753,1
89754,8
89755,8
89756,7
89757,7
89758,6
89759,8
89760,8
89761,7
89762,7
89763,7
89764,7
89766,9
89767,5
89768,8
89769,9
89770,7
89771,6
89772,7
89773,7
89774,8
89775,7
89776,9
89777,4
89778,8
89779,6
89780,7
89781,9
89782,6
89783,8
89784,8
89785,7
89786,5
89787,6
89788,6
89789,10
89790,6
89791,5
89792,8
89793,7
89794,7
89795,8
89796,7
89797,5
89798,7
89799,7
89800,9
89801,7
89802,8
89803,8
89804,5
89805,5
89806,8
89807,6
89808,8
89809,7
89810,6
89811,9
89812,8
89813,8
89814,8
89815,8
89816,6
89817,7
89818,5
89819,6
89820,5
89821,6
89822,7
89823,7
89824,7
89825,9
89826,8
89827,6
89828,7
89829,7
89830,9
89831,3
89832,9
89833,3
89834,8
89836,9
89837,7
89838,6
89839,9
89840,7
89841,7
89842,7
89843,9
89844,9
89845,7
89846,6
89847,8
89849,6
89850,8
89851,8
89852,4
89853,5
89854,3
89855,8
89856,7
89857,7
89858,9
89859,8
89860,7
89861,6
89862,8
89863,5
89864,7
89865,6
89866,6
89867,8
89868,7
89869,5
89870,7
89871,4
89872,5
89873,8
89874,7
89875,9
89876,4
89877,6
89878,8
89879,7
89880,7
89881,6
89882,4
89883,7
89884,7
89885,7
89886,10
89887,5
89888,5
89889,6
89890,8
89891,8
89892,9
89893,9
89894,7
89895,6
89896,7
89897,8
89898,7
89899,7
89901,8
89902,7
89903,8
89904,6
89905,6
89906,7
89907,4
89908,3
89909,5
89910,8
89911,7
89912,7
89913,5
89914,5
89915,7
89916,7
89917,7
89918,8
89919,6
89920,6
89921,8
89922,7
89923,6
89924,5
89925,7
89926,6
89927,8
89928,5
89929,9
89930,8
89931,7
89932,6
89933,5
89934,9
89935,7
89936,9
89937,6
89938,7
89939,6
89940,8
89941,8
89942,6
89943,7
89944,8
89945,5
89946,5
89947,8
89948,8
89949,7
89950,8
89951,8
89952,8
89953,7
89954,5
89955,5
89956,6
89957,8
89958,9
89959,7
89960,7
89961,8
89962,6
89963,5
89964,8
89965,8
89966,9
89967,4
89968,8
89969,6
89970,7
89971,8
89972,4
89973,6
89974,8
89975,5
89976,7
89977,7
89978,6
89979,8
89980,6
89981,6
89982,6
89984,6
89985,7
89986,5
89987,7
89988,6
89989,6
89990,5
89991,8
89992,8
89993,5
89994,7
89995,8
89996,7
89997,6
89998,7
89999,5
90000,4
90001,7
90002,9
90003,6
90004,4
90005,7
90006,5
90007,7
90008,8
90009,8
90010,9
90011,7
90012,7
90013,6
90014,8
90015,7
90016,8
90017,5
90018,5
90019,8
90020,4
90021,7
90022,7
90023,7
90024,7
90025,5
90026,7
90027,7
90028,6
90029,6
90030,7
90031,7
90032,6
90033,5
90034,9
90035,8
90036,7
90037,9
90038,7
90039,8
90040,5
90041,5
90042,2
90043,2
90044,7
90045,7
90046,7
90047,6
90048,5
90049,8
90050,8
90051,9
90052,6
90053,9
90054,6
90055,8
90056,5
90057,6
90058,8
90059,7
90060,7
90061,6
90062,8
90063,5
90064,8
90065,6
90066,4
90067,5
90068,6
90069,6
90070,7
90071,7
90072,9
90073,7
90074,7
90075,7
90076,8
90077,6
90078,7
90079,6
90080,8
90081,6
90082,4
90083,7
90084,2
90085,7
90086,7
90087,2
90088,8
90089,7
90090,5
90091,8
90092,4
90093,8
90094,6
90095,6
90096,8
90097,7
90098,9
90099,7
90100,5
90101,9
90102,7
90103,8
90104,8
90105,10
90106,8
90107,5
90108,8
90109,4
90110,6
90111,8
90112,6
90113,10
90114,8
90115,5
90116,7
90117,7
90118,5
90119,7
90120,4
90121,7
90122,7
90123,7
90124,9
90125,6
90126,7
90127,6
90128,7
90129,8
90130,7
90131,9
90132,6
90133,9
90134,5
90135,7
90136,8
90137,6
90138,7
90139,8
90140,7
90141,4
90142,7
90143,7
90144,8
90145,7
90146,5
90147,6
90148,8
90149,6
90150,7
90151,7
90152,5
90153,8
90154,7
90155,7
90156,2
90157,8
90158,7
90159,9
90160,6
90161,4
90162,7
90163,8
90164,7
90165,8
90166,9
90167,7
90168,6
90169,7
90170,5
90171,6
90173,8
90174,8
90175,7
90176,2
90177,7
90178,6
90179,8
90180,6
90181,8
90182,8
90183,6
90184,8
90185,5
90186,8
90187,8
90188,7
90189,6
90190,7
90191,6
90192,7
90193,7
90194,6
90195,5
90196,7
90197,5
90198,7
90199,6
90200,6
90201,6
90202,8
90203,7
90204,8
90205,5
90206,7
90207,5
90208,9
90209,8
90210,9
90211,5
90212,5
90213,7
90214,8
90215,7
90216,7
90217,7
90218,6
90219,6
90220,7
90221,7
90222,7
90223,8
90224,5
90225,5
90226,4
90227,8
90228,7
90229,7
90230,9
90231,8
90232,6
90233,9
90234,3
90235,6
90236,8
90238,8
90239,8
90240,8
90241,6
90242,8
90243,5
90244,8
90245,7
90246,7
90247,7
90248,8
90249,8
90250,5
90251,5
90252,8
90253,6
90254,6
90255,7
90256,8
90257,5
90258,7
90259,7
90260,8
90261,5
90262,7
90263,9
90264,9
90265,8
90266,5
90267,8
90268,7
90269,9
90270,9
90271,6
90272,8
90273,8
90274,6
90275,7
90276,6
90277,5
90278,8
90279,7
90280,6
90281,10
90282,7
90283,5
90284,8
90285,7
90286,10
90287,8
90288,8
90289,6
90290,8
90291,8
90292,6
90293,8
90294,9
90295,8
90296,7
90297,6
90298,8
90299,5
90300,6
90301,7
90302,6
90303,7
90304,5
90305,5
90306,8
90307,6
90308,5
90309,7
90310,7
90311,5
90312,8
90313,7
90314,7
90315,7
90316,9
90317,8
90318,6
90319,8
90320,10
90321,7
90322,8
90323,2
90324,8
90325,5
90326,7
90327,7
90328,6
90329,9
90330,8
90331,8
90332,3
90333,9
90334,7
90335,6
90336,8
90337,5
90338,7
90339,8
90340,7
90341,8
90342,7
90343,7
90344,8
90345,7
90346,9
90347,6
90348,8
90349,5
90350,5
90351,7
90352,6
90353,6
90354,7
90355,9
90356,7
90357,8
90358,6
90359,7
90360,6
90361,6
90362,5
90363,5
90364,6
90365,7
90366,9
90367,8
90368,6
90369,7
